id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability,mitigations,qualifiers,mental_disorder_partially,deaf_15-17,unjust_provocation_moderate,unjust_provocation_mild,age_15-17,age_12-14,discretionary_mitigation,deaf_18-21,unjust_provocation_severe,failed_crime,femicide,tradition,premeditated_kill,relative,to_cover_another_crime,blood_feud,public_servant,monstrous,destructive,child,sentence_type,sentence_amount,is_fixed_term
2837,45-54,Male,Turk,Houseowner,True,False,True,False,False,False,True,False,True,True,True,High School,Single,Student,7,5,2,2,100.0,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2838,25-34,Male,Other,Rent,False,True,True,False,False,False,True,False,False,False,False,Middle School,Single,Retired,5,1,2,2,62.71,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2839,18-24,Male,Turk,Rent,True,False,True,True,True,True,True,True,True,True,False,Middle School,Married,Student,3,2,2,2,85.15,['unjust_provocation_severe'],['relative'],False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,218,True
2840,35-44,Male,Turk,Rent,False,False,True,True,False,False,False,False,False,True,False,Middle School,Married,Student,7,2,2,2,99.61,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2841,15-17,Male,Other,Homeless,False,False,False,False,False,True,False,True,False,False,False,Illiterate,Single,Employed,0,2,2,2,86.61,['age_15-17'],['relative'],False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,228,True
2842,25-34,Male,Turk,Rent,False,False,True,True,False,False,False,False,False,True,True,Literate without schooling,Married,Unemployed,5,3,2,2,92.75,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2843,35-44,Male,Turk,Rent,False,True,True,False,False,False,True,True,True,True,False,Primary School,Divorced,Student,6,2,2,2,94.5,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2844,45-54,Male,Turk,Rent,True,False,False,True,True,False,False,True,True,False,True,Middle School,Single,Unemployed,8,3,2,2,99.61,['unjust_provocation_severe'],[],False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,232,True
2845,25-34,Male,Turk,Houseowner,True,False,True,True,True,False,False,False,False,False,False,Primary School,Single,Retired,3,4,2,2,90.7,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2846,25-34,Male,Turk,Houseowner,False,True,True,True,False,False,False,False,False,True,False,Primary School,Single,Retired,2,5,2,2,91.19,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2847,35-44,Male,Other,Rent,False,True,False,True,False,False,False,False,False,False,False,Primary School,Married,Retired,7,1,2,2,86.11,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2848,18-24,Male,Turk,Rent,True,False,False,False,True,True,True,False,True,True,False,Bachelor’s Degree,Single,Student,6,1,2,2,99.09,"['deaf_18-21', 'unjust_provocation_moderate']",[],False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,144,True
2849,25-34,Male,Turk,Rent,True,True,False,True,True,False,False,True,True,False,False,Middle School,Single,Unemployed,4,3,2,2,92.68,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2850,45-54,Male,Turk,Homeless,False,False,False,True,False,False,True,False,False,False,False,Primary School,Married,Student,3,2,2,2,68.08,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2851,18-24,Male,Other,Rent,False,False,True,False,True,False,True,False,False,True,False,High School,Single,Student,3,2,2,2,73.05,['mental_disorder_partially'],['femicide'],True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2852,18-24,Female,Turk,Rent,True,True,True,True,False,False,False,False,True,False,True,Middle School,Single,Unemployed,5,2,2,2,83.71,['unjust_provocation_mild'],['blood_feud'],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Fixed Term,216,True
2853,18-24,Male,Turk,Houseowner,True,True,False,False,False,False,False,False,True,True,False,Primary School,Single,Student,6,3,2,2,98.89,['unjust_provocation_moderate'],['child'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Fixed Term,236,True
2854,25-34,Male,Other,Rent,True,False,False,True,True,False,True,True,False,True,False,Primary School,Single,Unemployed,1,5,2,2,84.02,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,258,True
2855,35-44,Female,Turk,Rent,True,True,True,True,True,False,True,False,False,False,True,Primary School,Married,Unemployed,5,1,2,2,70.92,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2856,35-44,Male,Turk,Houseowner,True,False,True,False,True,True,True,False,True,False,False,Primary School,Single,Student,3,2,2,2,73.82,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2857,55-64,Male,Turk,Rent,False,True,False,True,True,False,False,False,True,False,False,Middle School,Single,Unemployed,6,1,2,2,91.77,['unjust_provocation_severe'],['premeditated_kill'],False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,235,True
2858,35-44,Male,Turk,Rent,False,True,True,False,True,False,False,False,False,False,True,Illiterate,Married,Unemployed,3,2,2,2,85.06,[],['monstrous'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Aggravated Life Imprisonment,0,False
2859,15-17,Female,Other,Homeless,False,False,False,False,False,True,False,True,False,False,False,Illiterate,Single,Student,0,2,2,2,88.97,['age_15-17'],['monstrous'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,216,True
2860,35-44,Male,Turk,Rent,False,False,False,False,False,False,True,True,False,False,False,Middle School,Single,Unemployed,3,4,2,2,92.71,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2861,25-34,Male,Other,Homeless,False,False,False,True,False,False,True,False,True,False,True,Primary School,Single,Retired,0,6,2,2,97.66,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2862,25-34,Male,Other,Rent,False,True,True,False,True,True,True,True,True,False,False,Primary School,Divorced,Employed,4,0,2,2,69.76,['unjust_provocation_mild'],[],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,241,True
2863,35-44,Male,Other,Houseowner,True,True,True,True,True,True,True,False,False,True,False,Illiterate,Married,Employed,1,2,2,2,91.58,[],['failed_crime'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2864,18-24,Male,Other,Rent,False,False,False,False,True,False,True,False,False,True,False,Primary School,Single,Unemployed,1,3,2,2,88.31,[],['blood_feud'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Aggravated Life Imprisonment,0,False
2865,18-24,Female,Turk,Homeless,True,False,True,False,True,False,False,False,True,False,False,Literate without schooling,Single,Student,3,2,2,2,57.88,['mental_disorder_partially'],['premeditated_kill'],True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,300,True
2866,35-44,Male,Turk,Rent,False,True,True,False,True,False,False,False,False,True,False,Illiterate,Single,Student,5,1,2,2,88.14,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,266,True
2867,55-64,Male,Turk,Rent,False,False,True,True,True,False,True,True,False,False,False,Primary School,Single,Unemployed,3,2,2,2,80.17,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2868,12-14,Male,Other,Homeless,False,False,False,False,False,False,False,False,False,False,False,Illiterate,Single,Student,0,2,2,2,83.72,['age_12-14'],['relative'],False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,151,True
2869,12-14,Male,Other,Homeless,False,False,True,False,False,False,False,True,False,False,False,Primary School,Single,Student,0,3,2,2,85.53,['age_12-14'],['relative'],False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,176,True
2870,35-44,Male,Turk,Houseowner,False,False,True,True,True,False,True,True,False,False,False,High School,Married,Employed,3,4,2,2,99.62,"['mental_disorder_partially', 'unjust_provocation_moderate']",['femicide'],True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,237,True
2871,25-34,Female,Turk,Rent,False,True,False,False,True,True,True,False,False,True,False,Middle School,Single,Employed,3,3,2,2,84.27,['mental_disorder_partially'],['blood_feud'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Fixed Term,300,True
2872,25-34,Male,Turk,Homeless,False,True,False,False,True,False,False,True,True,False,False,Primary School,Single,Unemployed,2,3,2,2,80.07,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2873,25-34,Male,Turk,Homeless,True,False,True,True,True,False,True,True,False,True,False,Primary School,Single,Unemployed,4,1,2,2,73.79,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2874,25-34,Male,Other,Houseowner,False,True,False,False,True,True,True,True,False,False,True,High School,Married,Student,3,3,2,2,90.6,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2875,18-24,Male,Turk,Rent,False,False,True,False,True,False,True,True,False,True,True,Middle School,Married,Employed,2,6,2,2,86.09,['unjust_provocation_moderate'],[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,243,True
2876,35-44,Male,Turk,Houseowner,True,False,True,True,False,False,True,True,False,False,True,Middle School,Divorced,Student,3,5,2,2,94.16,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2877,25-34,Male,Turk,Rent,False,True,True,False,True,False,False,False,False,False,False,Middle School,Single,Employed,3,3,2,2,93.15,['unjust_provocation_mild'],['femicide'],False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,249,True
2878,25-34,Male,Turk,Rent,False,True,True,True,False,False,True,True,False,True,False,Middle School,Single,Employed,0,6,2,2,93.5,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
