age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism
18-24,Male,Turk,Rent,False,True,False,False,True,False,False,False,True,True,False,Illiterate,Single,Student,3,3,2
35-44,Male,Turk,Rent,True,True,True,False,False,False,True,True,True,False,True,Literate without schooling,Single,Unemployed,4,4,2
25-34,Male,Turk,Houseowner,True,False,True,False,False,False,True,True,False,False,False,Illiterate,Single,Employed,4,4,2
25-34,Male,Turk,Rent,True,True,True,True,True,False,True,False,True,False,True,Primary School,Married,Employed,9,0,2
25-34,Female,Turk,Homeless,True,True,True,False,False,False,False,False,True,False,False,Primary School,Married,Employed,6,3,2
18-24,Male,Turk,Houseowner,True,False,True,True,False,False,True,False,True,True,False,Literate without schooling,Divorced,Unemployed,5,1,2
35-44,Male,Turk,Houseowner,True,False,True,False,False,False,True,True,False,True,False,Middle School,Married,Unemployed,5,5,2
18-24,Female,Turk,Homeless,True,True,True,True,False,False,False,True,False,True,False,Middle School,Single,Employed,5,3,2
45-54,Female,Other,Rent,True,False,True,False,True,True,False,False,False,False,False,High School,Single,Unemployed,5,2,2
25-34,Male,Turk,Rent,True,True,True,True,False,False,True,False,False,False,False,Primary School,Married,Student,2,3,2
18-24,Male,Turk,Rent,True,True,True,False,True,False,False,False,True,True,True,High School,Divorced,Retired,5,5,2
35-44,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,False,False,True,Primary School,Married,Unemployed,3,5,2
35-44,Male,Other,Rent,True,True,True,True,False,False,True,False,True,False,False,Middle School,Single,Retired,3,4,2
25-34,Male,Turk,Rent,False,True,True,False,True,False,False,True,True,True,False,Literate without schooling,Single,Student,10,0,2
35-44,Male,Other,Rent,True,False,False,True,True,False,True,False,False,False,True,Middle School,Single,Unemployed,3,4,2
35-44,Female,Other,Rent,True,False,True,True,False,False,True,False,False,False,False,Primary School,Single,Student,4,3,2
35-44,Female,Turk,Rent,False,False,False,True,True,False,True,True,True,False,True,Middle School,Single,Unemployed,7,3,2
35-44,Male,Turk,Houseowner,False,True,False,True,True,False,True,False,True,True,False,Primary School,Single,Retired,3,5,2
18-24,Male,Turk,Houseowner,False,True,False,True,True,False,True,False,False,True,False,Middle School,Married,Employed,6,1,2
35-44,Male,Turk,Rent,False,True,True,True,True,False,True,True,False,False,False,Literate without schooling,Single,Retired,2,3,2
35-44,Female,Other,Rent,True,True,False,False,True,True,True,False,True,False,True,Primary School,Divorced,Employed,5,3,2
15-17,Male,Other,Homeless,False,False,False,True,False,False,False,False,False,False,False,Primary School,Single,Student,0,3,2
45-54,Male,Turk,Homeless,False,False,False,False,True,True,False,False,False,False,False,Primary School,Single,Unemployed,2,2,2
18-24,Male,Turk,Rent,False,True,True,True,True,False,True,False,False,False,True,Primary School,Single,Retired,1,3,2
25-34,Male,Other,Rent,False,False,False,False,False,False,True,False,True,False,False,Middle School,Divorced,Unemployed,4,3,2
25-34,Male,Turk,Houseowner,True,True,False,False,False,True,True,True,False,True,False,High School,Single,Employed,7,3,2
15-17,Male,Turk,Homeless,False,False,True,False,False,False,True,True,False,False,False,Primary School,Single,Student,0,3,2
35-44,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,False,True,False,Literate without schooling,Single,Employed,7,3,2
25-34,Male,Turk,Houseowner,False,False,True,False,False,True,True,False,True,False,True,Primary School,Divorced,Retired,5,3,2
25-34,Female,Other,Houseowner,True,False,False,False,True,False,False,False,False,False,True,High School,Single,Unemployed,6,5,2
18-24,Male,Turk,Rent,False,False,True,False,True,False,False,False,False,False,True,Middle School,Single,Employed,4,4,2
55-64,Female,Turk,Homeless,False,False,True,True,True,True,True,False,False,False,False,Literate without schooling,Single,Employed,4,0,2
35-44,Female,Turk,Rent,False,False,True,False,True,False,True,False,False,True,True,High School,Single,Employed,5,6,2
18-24,Male,Turk,Houseowner,False,False,True,True,True,False,False,False,True,False,False,High School,Married,Student,5,2,2
35-44,Female,Other,Houseowner,True,True,False,False,True,True,False,False,False,True,False,High School,Single,Unemployed,4,4,2
25-34,Male,Turk,Houseowner,False,True,False,False,True,True,False,False,True,True,True,Literate without schooling,Single,Retired,10,1,2
55-64,Female,Turk,Houseowner,True,False,True,True,True,False,True,False,False,False,False,Primary School,Single,Student,5,3,2
45-54,Male,Turk,Houseowner,True,True,True,False,False,True,False,False,False,False,False,Primary School,Single,Unemployed,1,4,2
45-54,Female,Turk,Homeless,False,True,False,True,True,True,True,True,True,False,True,Middle School,Single,Unemployed,2,3,2
25-34,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,False,False,False,Primary School,Single,Unemployed,2,4,2
18-24,Female,Turk,Rent,False,False,False,True,True,False,False,False,False,True,True,High School,Married,Unemployed,7,3,2
12-14,Female,Other,Rent,False,True,True,False,False,False,False,False,False,False,False,Illiterate,Single,Student,0,3,2
18-24,Male,Turk,Rent,True,False,True,False,True,False,True,True,False,False,False,Primary School,Married,Student,6,1,2
35-44,Male,Other,Rent,True,False,False,False,True,True,False,False,False,False,False,Literate without schooling,Single,Retired,6,2,2
45-54,Male,Turk,Rent,True,True,False,True,True,False,True,True,False,False,True,Middle School,Married,Employed,5,5,2
35-44,Male,Turk,Rent,False,True,True,True,False,True,True,False,False,False,False,High School,Single,Student,1,2,2
35-44,Female,Turk,Rent,False,True,True,True,False,False,True,False,False,True,True,High School,Single,Unemployed,7,2,2
15-17,Female,Turk,Homeless,False,False,True,True,False,False,False,False,True,False,False,Illiterate,Single,Student,0,3,2
25-34,Male,Turk,Houseowner,True,True,True,True,True,False,False,False,False,True,False,Middle School,Divorced,Retired,6,3,2
18-24,Male,Turk,Rent,False,False,False,False,True,False,True,False,False,False,False,Primary School,Single,Retired,6,1,2
18-24,Male,Turk,Houseowner,False,True,True,True,True,True,True,True,False,False,True,Middle School,Single,Employed,2,2,2
65+,Male,Turk,Rent,True,False,True,True,True,False,True,False,False,True,False,Primary School,Married,Employed,5,5,2
25-34,Male,Turk,Houseowner,False,True,True,False,False,True,True,False,True,True,True,Literate without schooling,Married,Retired,6,3,2
35-44,Male,Turk,Houseowner,True,True,False,False,True,True,False,True,True,False,False,Illiterate,Single,Employed,8,1,2
18-24,Female,Turk,Houseowner,False,True,False,True,False,False,False,True,False,False,True,High School,Divorced,Unemployed,7,2,2
25-34,Female,Other,Rent,True,True,True,False,True,False,True,True,True,False,False,Literate without schooling,Single,Student,3,4,2
35-44,Female,Other,Rent,True,True,True,False,True,True,True,True,True,False,False,High School,Married,Retired,7,2,2
25-34,Male,Turk,Houseowner,False,True,True,False,False,True,False,False,False,True,False,High School,Single,Student,3,4,2
18-24,Male,Turk,Rent,False,False,False,True,False,False,True,False,True,False,False,Literate without schooling,Divorced,Retired,3,3,2
35-44,Male,Other,Rent,False,True,True,False,True,True,True,False,True,True,False,Primary School,Married,Student,2,3,2
45-54,Male,Turk,Rent,False,True,False,True,True,False,False,False,False,True,False,Middle School,Single,Unemployed,2,5,2
45-54,Male,Other,Rent,True,False,True,True,False,False,True,False,False,False,True,Primary School,Single,Unemployed,6,2,2
55-64,Male,Turk,Houseowner,False,True,True,True,False,False,True,False,True,True,False,High School,Single,Unemployed,4,4,2
35-44,Male,Turk,Rent,True,True,False,False,True,False,True,True,True,False,False,Primary School,Divorced,Unemployed,3,4,2
35-44,Female,Turk,Rent,False,True,False,False,False,False,True,False,False,False,True,Primary School,Married,Unemployed,6,3,2
25-34,Male,Other,Houseowner,True,True,False,False,True,False,True,False,False,True,False,Primary School,Married,Employed,4,5,2
15-17,Male,Other,Rent,False,True,True,False,False,False,True,True,True,False,False,Illiterate,Single,Student,0,3,2
25-34,Male,Turk,Rent,False,True,False,False,True,False,True,True,True,False,False,Primary School,Single,Unemployed,5,2,2
25-34,Male,Turk,Homeless,True,False,False,True,False,True,True,True,True,False,False,High School,Single,Student,2,4,2
35-44,Male,Turk,Homeless,True,True,True,False,True,True,True,True,False,False,True,High School,Married,Retired,4,3,2
35-44,Male,Turk,Rent,False,True,False,True,False,False,False,True,False,False,False,Primary School,Single,Student,4,4,2
25-34,Male,Turk,Houseowner,False,False,True,False,False,False,False,False,True,True,False,Middle School,Married,Unemployed,7,4,2
25-34,Male,Turk,Rent,True,True,True,True,True,False,False,False,False,False,False,Middle School,Divorced,Unemployed,3,2,2
25-34,Male,Turk,Rent,False,False,False,True,False,False,True,False,True,True,False,Illiterate,Divorced,Student,6,2,2
18-24,Female,Turk,Rent,True,True,False,True,True,False,True,True,True,False,True,Middle School,Married,Student,5,4,2
25-34,Male,Turk,Houseowner,False,True,True,True,True,False,False,False,False,False,False,Primary School,Married,Retired,4,3,2
18-24,Male,Other,Rent,True,True,True,True,False,False,True,True,False,True,True,Middle School,Married,Unemployed,6,2,2
25-34,Female,Turk,Houseowner,False,False,False,True,True,False,True,False,True,False,False,High School,Single,Retired,6,4,2
35-44,Male,Turk,Houseowner,False,False,True,True,True,True,False,True,True,True,False,Primary School,Married,Student,6,3,2
18-24,Female,Other,Rent,True,True,False,True,False,True,False,False,True,False,True,Middle School,Single,Retired,6,3,2
15-17,Male,Other,Homeless,False,True,False,False,False,False,False,False,False,False,False,Illiterate,Single,Employed,0,3,2
18-24,Male,Turk,Rent,False,False,False,True,True,True,False,False,False,True,False,Primary School,Single,Employed,3,3,2
18-24,Male,Turk,Houseowner,False,True,False,True,True,False,True,False,True,True,True,Middle School,Single,Unemployed,4,3,2
18-24,Male,Other,Rent,False,True,True,False,True,True,False,False,False,True,True,Primary School,Married,Retired,1,5,2
35-44,Female,Turk,Rent,False,True,True,True,False,True,True,False,False,False,False,Primary School,Married,Retired,2,3,2
25-34,Female,Turk,Homeless,False,False,False,True,True,False,True,False,False,True,False,Middle School,Single,Unemployed,6,1,2
25-34,Male,Turk,Rent,False,False,True,True,False,False,True,False,False,True,True,Literate without schooling,Single,Unemployed,6,2,2
25-34,Male,Turk,Rent,True,False,False,True,False,False,False,True,True,False,True,High School,Single,Unemployed,6,6,2
35-44,Male,Turk,Houseowner,False,True,True,True,True,True,False,True,True,False,False,Literate without schooling,Married,Employed,2,4,2
25-34,Female,Turk,Homeless,True,True,False,True,False,False,True,False,True,False,True,Middle School,Married,Employed,6,4,2
25-34,Male,Turk,Rent,True,True,True,True,True,True,True,True,True,True,False,Primary School,Divorced,Employed,2,4,2
45-54,Male,Turk,Houseowner,True,False,True,False,True,True,False,True,False,False,False,Middle School,Married,Student,5,4,2
18-24,Female,Other,Rent,True,True,True,False,True,True,True,True,True,False,False,Middle School,Single,Employed,4,2,2
18-24,Male,Turk,Rent,True,True,False,False,False,False,False,True,False,False,False,Primary School,Single,Unemployed,6,2,2
55-64,Male,Turk,Rent,False,False,True,True,True,True,False,False,False,False,False,Literate without schooling,Married,Employed,6,1,2
35-44,Male,Turk,Houseowner,False,False,True,True,False,True,True,False,True,False,True,Primary School,Married,Employed,4,4,2
18-24,Male,Turk,Homeless,False,False,True,True,True,False,False,True,True,True,False,Primary School,Single,Unemployed,4,2,2
35-44,Female,Turk,Houseowner,False,False,True,False,False,False,True,False,True,False,True,Primary School,Single,Employed,4,7,2
45-54,Male,Turk,Houseowner,False,False,True,False,True,True,False,False,False,True,False,Middle School,Single,Student,7,2,2
45-54,Male,Turk,Houseowner,True,False,True,True,False,False,True,True,True,False,False,High School,Married,Retired,7,5,2
25-34,Female,Turk,Houseowner,True,True,False,True,False,True,False,False,False,False,False,Primary School,Married,Unemployed,5,2,2
18-24,Male,Turk,Houseowner,True,True,False,False,True,True,False,False,False,False,True,Literate without schooling,Divorced,Unemployed,4,1,2
18-24,Female,Turk,Houseowner,True,False,False,False,False,False,True,True,True,True,True,Middle School,Single,Student,5,8,2
25-34,Male,Turk,Homeless,False,False,False,False,True,False,False,True,False,True,False,Literate without schooling,Single,Employed,6,4,2
18-24,Male,Other,Houseowner,False,True,False,False,False,False,True,False,False,True,True,Literate without schooling,Single,Retired,5,4,2
18-24,Male,Turk,Rent,False,True,True,False,True,True,True,True,True,True,False,High School,Single,Employed,6,1,2
15-17,Female,Turk,Homeless,False,False,True,True,False,True,True,True,False,False,False,Literate without schooling,Single,Employed,0,2,2
25-34,Male,Turk,Homeless,False,False,False,True,True,False,True,True,False,False,True,Middle School,Married,Retired,5,4,2
18-24,Male,Turk,Rent,True,False,False,True,True,False,True,False,False,False,False,Middle School,Married,Unemployed,2,3,2
18-24,Male,Turk,Houseowner,True,False,True,True,True,False,True,True,False,False,False,Primary School,Married,Unemployed,2,3,2
25-34,Female,Other,Rent,True,True,True,False,True,True,False,True,False,False,False,Primary School,Single,Unemployed,4,2,2
25-34,Male,Turk,Rent,True,False,True,False,True,False,True,False,True,False,False,Middle School,Single,Unemployed,3,4,2
35-44,Female,Other,Rent,True,False,True,False,True,False,True,False,True,False,False,Primary School,Single,Unemployed,5,3,2
25-34,Male,Turk,Houseowner,True,True,True,True,True,False,True,True,True,False,False,Primary School,Divorced,Employed,6,2,2
18-24,Female,Turk,Rent,False,True,True,False,True,True,True,False,False,True,True,High School,Divorced,Employed,2,4,2
25-34,Male,Turk,Rent,True,True,True,True,True,True,True,True,False,False,True,Literate without schooling,Married,Employed,3,3,2
18-24,Male,Other,Homeless,True,True,True,True,True,False,True,True,True,False,False,Middle School,Married,Employed,3,2,2
25-34,Male,Turk,Houseowner,False,True,True,True,True,False,False,False,False,False,False,High School,Single,Employed,3,4,2
