id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability
3018,35-44,Female,Other,Rent,True,True,False,False,True,True,True,False,True,False,True,Primary School,Divorced,Employed,5,3,2,2,85.67
3019,15-17,Male,Other,Homeless,False,False,False,True,False,False,False,False,False,False,False,Primary School,Single,Student,0,3,2,2,75.54
3020,45-54,Male,Turk,Homeless,False,False,False,False,True,True,False,False,False,False,False,Primary School,Single,Unemployed,2,2,2,2,84.25
3021,18-24,Male,Turk,Rent,False,True,True,True,True,False,True,False,False,False,True,Primary School,Single,Retired,1,3,2,2,89.11
3022,25-34,Male,Other,Rent,False,False,False,False,False,False,True,False,True,False,False,Middle School,Divorced,Unemployed,4,3,2,2,99.61
3023,25-34,Male,Turk,Houseowner,True,True,False,False,False,True,True,True,False,True,False,High School,Single,Employed,7,3,2,2,100.0
3024,15-17,Male,Turk,Homeless,False,False,True,False,False,False,True,True,False,False,False,Primary School,Single,Student,0,3,2,2,90.36
3025,35-44,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,False,True,False,Literate without schooling,Single,Employed,7,3,2,2,99.62
3026,25-34,Male,Turk,Houseowner,False,False,True,False,False,True,True,False,True,False,True,Primary School,Divorced,Retired,5,3,2,2,94.55
3027,25-34,Female,Other,Houseowner,True,False,False,False,True,False,False,False,False,False,True,High School,Single,Unemployed,6,5,2,2,100.0
3028,18-24,Male,Turk,Rent,False,False,True,False,True,False,False,False,False,False,True,Middle School,Single,Employed,4,4,2,2,99.61
3029,55-64,Female,Turk,Homeless,False,False,True,True,True,True,True,False,False,False,False,Literate without schooling,Single,Employed,4,0,2,2,80.81
3030,35-44,Female,Turk,Rent,False,False,True,False,True,False,True,False,False,True,True,High School,Single,Employed,5,6,2,2,98.71
3031,18-24,Male,Turk,Houseowner,False,False,True,True,True,False,False,False,True,False,False,High School,Married,Student,5,2,2,2,99.09
3032,35-44,Female,Other,Houseowner,True,True,False,False,True,True,False,False,False,True,False,High School,Single,Unemployed,4,4,2,2,98.18
3033,25-34,Male,Turk,Houseowner,False,True,False,False,True,True,False,False,True,True,True,Literate without schooling,Single,Retired,10,1,2,2,88.69
3034,55-64,Female,Turk,Houseowner,True,False,True,True,True,False,True,False,False,False,False,Primary School,Single,Student,5,3,2,2,98.71
3035,45-54,Male,Turk,Houseowner,True,True,True,False,False,True,False,False,False,False,False,Primary School,Single,Unemployed,1,4,2,2,100.0
3036,45-54,Female,Turk,Homeless,False,True,False,True,True,True,True,True,True,False,True,Middle School,Single,Unemployed,2,3,2,2,81.68
3037,25-34,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,False,False,False,Primary School,Single,Unemployed,2,4,2,2,98.79
3038,18-24,Female,Turk,Rent,False,False,False,True,True,False,False,False,False,True,True,High School,Married,Unemployed,7,3,2,2,99.29
3039,12-14,Female,Other,Rent,False,True,True,False,False,False,False,False,False,False,False,Illiterate,Single,Student,0,3,2,2,100.0
3040,18-24,Male,Turk,Rent,True,False,True,False,True,False,True,True,False,False,False,Primary School,Married,Student,6,1,2,2,95.49
3041,35-44,Male,Other,Rent,True,False,False,False,True,True,False,False,False,False,False,Literate without schooling,Single,Retired,6,2,2,2,97.76
3042,45-54,Male,Turk,Rent,True,True,False,True,True,False,True,True,False,False,True,Middle School,Married,Employed,5,5,2,2,99.62
3043,35-44,Male,Turk,Rent,False,True,True,True,False,True,True,False,False,False,False,High School,Single,Student,1,2,2,2,99.61
3044,35-44,Female,Turk,Rent,False,True,True,True,False,False,True,False,False,True,True,High School,Single,Unemployed,7,2,2,2,100.0
3045,15-17,Female,Turk,Homeless,False,False,True,True,False,False,False,False,True,False,False,Illiterate,Single,Student,0,3,2,2,95.65
3046,25-34,Male,Turk,Houseowner,True,True,True,True,True,False,False,False,False,True,False,Middle School,Divorced,Retired,6,3,2,2,93.68
3047,18-24,Male,Turk,Rent,False,False,False,False,True,False,True,False,False,False,False,Primary School,Single,Retired,6,1,2,2,90.92
3048,18-24,Male,Turk,Houseowner,False,True,True,True,True,True,True,True,False,False,True,Middle School,Single,Employed,2,2,2,2,80.47
3049,65+,Male,Turk,Rent,True,False,True,True,True,False,True,False,False,True,False,Primary School,Married,Employed,5,5,2,2,100.0
3050,25-34,Male,Turk,Houseowner,False,True,True,False,False,True,True,False,True,True,True,Literate without schooling,Married,Retired,6,3,2,2,99.62
3051,35-44,Male,Turk,Houseowner,True,True,False,False,True,True,False,True,True,False,False,Illiterate,Single,Employed,8,1,2,2,100.0
3052,18-24,Female,Turk,Houseowner,False,True,False,True,False,False,False,True,False,False,True,High School,Divorced,Unemployed,7,2,2,2,99.61
3053,25-34,Female,Other,Rent,True,True,True,False,True,False,True,True,True,False,False,Literate without schooling,Single,Student,3,4,2,2,89.67
3054,35-44,Female,Other,Rent,True,True,True,False,True,True,True,True,True,False,False,High School,Married,Retired,7,2,2,2,96.74
3055,25-34,Male,Turk,Houseowner,False,True,True,False,False,True,False,False,False,True,False,High School,Single,Student,3,4,2,2,98.79
3056,18-24,Male,Turk,Rent,False,False,False,True,False,False,True,False,True,False,False,Literate without schooling,Divorced,Retired,3,3,2,2,86.39
3057,35-44,Male,Other,Rent,False,True,True,False,True,True,True,False,True,True,False,Primary School,Married,Student,2,3,2,2,90.18
3058,45-54,Male,Turk,Rent,False,True,False,True,True,False,False,False,False,True,False,Middle School,Single,Unemployed,2,5,2,2,97.27
3059,45-54,Male,Other,Rent,True,False,True,True,False,False,True,False,False,False,True,Primary School,Single,Unemployed,6,2,2,2,99.62
3060,55-64,Male,Turk,Houseowner,False,True,True,True,False,False,True,False,True,True,False,High School,Single,Unemployed,4,4,2,2,100.0
3061,35-44,Male,Turk,Rent,True,True,False,False,True,False,True,True,True,False,False,Primary School,Divorced,Unemployed,3,4,2,2,91.52
3062,35-44,Female,Turk,Rent,False,True,False,False,False,False,True,False,False,False,True,Primary School,Married,Unemployed,6,3,2,2,99.62
3063,25-34,Male,Other,Houseowner,True,True,False,False,True,False,True,False,False,True,False,Primary School,Married,Employed,4,5,2,2,99.62
3064,15-17,Male,Other,Rent,False,True,True,False,False,False,True,True,True,False,False,Illiterate,Single,Student,0,3,2,2,92.94
3065,25-34,Male,Turk,Rent,False,True,False,False,True,False,True,True,True,False,False,Primary School,Single,Unemployed,5,2,2,2,93.78
3066,25-34,Male,Turk,Homeless,True,False,False,True,False,True,True,True,True,False,False,High School,Single,Student,2,4,2,2,88.77
3067,35-44,Male,Turk,Homeless,True,True,True,False,True,True,True,True,False,False,True,High School,Married,Retired,4,3,2,2,97.7
3068,35-44,Male,Turk,Rent,False,True,False,True,False,False,False,True,False,False,False,Primary School,Single,Student,4,4,2,2,99.61
3069,25-34,Male,Turk,Houseowner,False,False,True,False,False,False,False,False,True,True,False,Middle School,Married,Unemployed,7,4,2,2,100.0
3070,25-34,Male,Turk,Rent,True,True,True,True,True,False,False,False,False,False,False,Middle School,Divorced,Unemployed,3,2,2,2,89.13
3071,25-34,Male,Turk,Rent,False,False,False,True,False,False,True,False,True,True,False,Illiterate,Divorced,Student,6,2,2,2,99.61
3072,18-24,Female,Turk,Rent,True,True,False,True,True,False,True,True,True,False,True,Middle School,Married,Student,5,4,2,2,97.84
3073,25-34,Male,Turk,Houseowner,False,True,True,True,True,False,False,False,False,False,False,Primary School,Married,Retired,4,3,2,2,99.62
3074,18-24,Male,Other,Rent,True,True,True,True,False,False,True,True,False,True,True,Middle School,Married,Unemployed,6,2,2,2,100.0
3075,25-34,Female,Turk,Houseowner,False,False,False,True,True,False,True,False,True,False,False,High School,Single,Retired,6,4,2,2,100.0
3076,35-44,Male,Turk,Houseowner,False,False,True,True,True,True,False,True,True,True,False,Primary School,Married,Student,6,3,2,2,99.61
3077,18-24,Female,Other,Rent,True,True,False,True,False,True,False,False,True,False,True,Middle School,Single,Retired,6,3,2,2,94.02
3078,15-17,Male,Other,Homeless,False,True,False,False,False,False,False,False,False,False,False,Illiterate,Single,Employed,0,3,2,2,98.7
3079,18-24,Male,Turk,Rent,False,False,False,True,True,True,False,False,False,True,False,Primary School,Single,Employed,3,3,2,2,90.24
3080,18-24,Male,Turk,Houseowner,False,True,False,True,True,False,True,False,True,True,True,Middle School,Single,Unemployed,4,3,2,2,98.28
3081,18-24,Male,Other,Rent,False,True,True,False,True,True,False,False,False,True,True,Primary School,Married,Retired,1,5,2,2,94.28
3082,35-44,Female,Turk,Rent,False,True,True,True,False,True,True,False,False,False,False,Primary School,Married,Retired,2,3,2,2,94.01
3083,25-34,Female,Turk,Homeless,False,False,False,True,True,False,True,False,False,True,False,Middle School,Single,Unemployed,6,1,2,2,96.99
3084,25-34,Male,Turk,Rent,False,False,True,True,False,False,True,False,False,True,True,Literate without schooling,Single,Unemployed,6,2,2,2,100.0
3085,25-34,Male,Turk,Rent,True,False,False,True,False,False,False,True,True,False,True,High School,Single,Unemployed,6,6,2,2,100.0
3086,35-44,Male,Turk,Houseowner,False,True,True,True,True,True,False,True,True,False,False,Literate without schooling,Married,Employed,2,4,2,2,97.76
3087,25-34,Female,Turk,Homeless,True,True,False,True,False,False,True,False,True,False,True,Middle School,Married,Employed,6,4,2,2,100.0
3088,25-34,Male,Turk,Rent,True,True,True,True,True,True,True,True,True,True,False,Primary School,Divorced,Employed,2,4,2,2,77.35
3089,45-54,Male,Turk,Houseowner,True,False,True,False,True,True,False,True,False,False,False,Middle School,Married,Student,5,4,2,2,99.62
3090,18-24,Female,Other,Rent,True,True,True,False,True,True,True,True,True,False,False,Middle School,Single,Employed,4,2,2,2,90.6
3091,18-24,Male,Turk,Rent,True,True,False,False,False,False,False,True,False,False,False,Primary School,Single,Unemployed,6,2,2,2,99.62
3092,55-64,Male,Turk,Rent,False,False,True,True,True,True,False,False,False,False,False,Literate without schooling,Married,Employed,6,1,2,2,100.0
3093,35-44,Male,Turk,Houseowner,False,False,True,True,False,True,True,False,True,False,True,Primary School,Married,Employed,4,4,2,2,100.0
3094,18-24,Male,Turk,Homeless,False,False,True,True,True,False,False,True,True,True,False,Primary School,Single,Unemployed,4,2,2,2,86.75
3095,35-44,Female,Turk,Houseowner,False,False,True,False,False,False,True,False,True,False,True,Primary School,Single,Employed,4,7,2,2,100.0
3096,45-54,Male,Turk,Houseowner,False,False,True,False,True,True,False,False,False,True,False,Middle School,Single,Student,7,2,2,2,100.0
3097,45-54,Male,Turk,Houseowner,True,False,True,True,False,False,True,True,True,False,False,High School,Married,Retired,7,5,2,2,100.0
3098,25-34,Female,Turk,Houseowner,True,True,False,True,False,True,False,False,False,False,False,Primary School,Married,Unemployed,5,2,2,2,98.71
3099,18-24,Male,Turk,Houseowner,True,True,False,False,True,True,False,False,False,False,True,Literate without schooling,Divorced,Unemployed,4,1,2,2,74.13
3100,18-24,Female,Turk,Houseowner,True,False,False,False,False,False,True,True,True,True,True,Middle School,Single,Student,5,8,2,2,96.37
3101,25-34,Male,Turk,Homeless,False,False,False,False,True,False,False,True,False,True,False,Literate without schooling,Single,Employed,6,4,2,2,99.19
3102,18-24,Male,Other,Houseowner,False,True,False,False,False,False,True,False,False,True,True,Literate without schooling,Single,Retired,5,4,2,2,99.62
3103,18-24,Male,Turk,Rent,False,True,True,False,True,True,True,True,True,True,False,High School,Single,Employed,6,1,2,2,99.09
3104,15-17,Female,Turk,Homeless,False,False,True,True,False,True,True,True,False,False,False,Literate without schooling,Single,Employed,0,2,2,2,87.29
3105,25-34,Male,Turk,Homeless,False,False,False,True,True,False,True,True,False,False,True,Middle School,Married,Retired,5,4,2,2,99.62
3106,18-24,Male,Turk,Rent,True,False,False,True,True,False,True,False,False,False,False,Middle School,Married,Unemployed,2,3,2,2,98.71
3107,18-24,Male,Turk,Houseowner,True,False,True,True,True,False,True,True,False,False,False,Primary School,Married,Unemployed,2,3,2,2,99.62
3108,25-34,Female,Other,Rent,True,True,True,False,True,True,False,True,False,False,False,Primary School,Single,Unemployed,4,2,2,2,88.08
3109,25-34,Male,Turk,Rent,True,False,True,False,True,False,True,False,True,False,False,Middle School,Single,Unemployed,3,4,2,2,98.26
3110,35-44,Female,Other,Rent,True,False,True,False,True,False,True,False,True,False,False,Primary School,Single,Unemployed,5,3,2,2,95.8
3111,25-34,Male,Turk,Houseowner,True,True,True,True,True,False,True,True,True,False,False,Primary School,Divorced,Employed,6,2,2,2,99.62
3112,18-24,Female,Turk,Rent,False,True,True,False,True,True,True,False,False,True,True,High School,Divorced,Employed,2,4,2,2,91.81
3113,25-34,Male,Turk,Rent,True,True,True,True,True,True,True,True,False,False,True,Literate without schooling,Married,Employed,3,3,2,2,99.62
3114,18-24,Male,Other,Homeless,True,True,True,True,True,False,True,True,True,False,False,Middle School,Married,Employed,3,2,2,2,86.31
3115,25-34,Male,Turk,Houseowner,False,True,True,True,True,False,False,False,False,False,False,High School,Single,Employed,3,4,2,2,100.0
3116,25-34,Male,Turk,Rent,True,True,True,True,True,True,True,True,True,True,False,Middle School,Married,Student,4,3,2,2,97.26
3117,35-44,Male,Turk,Rent,True,True,True,False,False,False,True,False,False,False,True,Middle School,Single,Employed,6,4,2,2,100.0
3118,25-34,Female,Turk,Homeless,True,True,True,True,True,False,True,True,False,False,True,Middle School,Married,Student,6,2,2,2,99.62
3119,35-44,Female,Turk,Rent,True,True,False,True,False,False,True,False,True,False,True,Illiterate,Divorced,Student,6,3,2,2,99.62
3120,65+,Female,Turk,Houseowner,False,True,False,False,False,False,True,False,False,False,False,High School,Single,Unemployed,6,4,2,2,100.0
3121,25-34,Male,Turk,Homeless,False,True,True,False,True,False,False,False,True,False,True,High School,Divorced,Student,6,2,2,2,98.7
3122,25-34,Male,Turk,Rent,False,True,True,True,True,False,False,False,True,True,False,Middle School,Single,Unemployed,3,4,2,2,98.79
3123,25-34,Male,Turk,Rent,True,False,False,True,True,True,True,False,True,True,False,Literate without schooling,Single,Student,4,3,2,2,90.57
3124,35-44,Male,Other,Rent,True,True,False,True,False,True,True,False,False,True,False,Middle School,Single,Unemployed,4,2,2,2,95.33
3125,25-34,Female,Turk,Homeless,True,True,True,True,True,False,True,False,True,False,True,Primary School,Married,Unemployed,3,3,2,2,96.49
3126,25-34,Male,Turk,Rent,True,True,False,False,False,True,True,True,True,True,False,Literate without schooling,Single,Unemployed,5,3,2,2,99.62
3127,18-24,Male,Turk,Rent,True,True,False,False,False,False,True,True,False,False,True,Literate without schooling,Single,Retired,7,3,2,2,100.0
3128,18-24,Male,Other,Homeless,False,True,True,False,False,False,True,True,True,True,False,High School,Single,Unemployed,4,2,2,2,89.99
3129,18-24,Female,Other,Rent,False,False,True,True,True,False,False,False,False,False,True,Primary School,Married,Employed,3,5,2,2,97.72
3130,45-54,Male,Turk,Homeless,False,True,True,True,True,True,True,False,False,True,False,Literate without schooling,Single,Employed,1,2,2,2,95.31
3131,25-34,Male,Other,Homeless,False,False,False,False,False,False,False,False,False,True,True,Middle School,Married,Unemployed,7,4,2,2,99.62
3132,45-54,Male,Turk,Rent,False,False,True,True,True,False,True,False,True,True,False,Primary School,Divorced,Unemployed,7,1,2,2,98.94
3133,18-24,Male,Turk,Rent,True,False,True,False,False,False,True,False,True,False,True,Middle School,Married,Student,3,6,2,2,100.0
3134,25-34,Male,Turk,Rent,False,False,True,False,True,True,True,False,False,True,False,Literate without schooling,Married,Retired,4,3,2,2,93.06
3135,25-34,Male,Other,Rent,True,False,True,False,False,False,True,False,True,True,False,Illiterate,Single,Student,5,4,2,2,99.1
